adm4Pcode,adm4NameLa,adm3NameLa,adm2NameLa,adm1NameLa,Population,codeName_3,POINT_X,POINT_Y
UKR4424880503,Vilkhove,Valuiska,Stanychno-Luhanskyi,Luhanska,3114,village,39.57026251,48.67402992
UKR4422885502,Berezove,Novostriltsivska,Milovskyi,Luhanska,204,village,39.97497427,49.29827671
UKR4422884404,Dibrova,Mykilska,Milovskyi,Luhanska,486,village,40.113016,49.58263755
UKR4424555101,Dovhe,Slovianoserbska,Slovianoserbskyi,Luhanska,311,village,39.03212594,48.64358673
UKR4422282207,Yasne,Illiriiska,Lutuhynskyi,Luhanska,339,village,39.0900605,48.39989913
UKR4422882202,Pivnivka,Zorykivska,Milovskyi,Luhanska,426,village,39.87870506,49.43395301
UKR4421487704,Pidhirne,Velykosukhodilska,Sorokynskyi,Luhanska,107,village,39.88839497,48.3908588
UKR4420685502,Honcharove,Yevsuzka,Bilovodskyi,Luhanska,4,village,39.43234055,49.23333477
UKR4410345901,Orikhove,Dubivska,Antratsytska,Luhanska,599,village,39.16889377,48.04032842
UKR4421486608,Khriashchivka,Parkhomenkivska,Sorokynskyi,Luhanska,27,village,39.61718062,48.57323643
UKR4423380705,Solone,Hanusivska,Novopskovskyi,Luhanska,21,village,39.3484325,49.73483791
UKR4425184802,Antonivka,Sadkivska,Starobilskyi,Luhanska,160,village,39.21858225,49.28791091
UKR4424284402,Antrakop,Matviivska,Dovzhanskyi,Luhanska,49,village,39.54206863,48.0233212
UKR4422881104,Rannia Zoria,Velykotska,Milovskyi,Luhanska,106,village,40.20392781,49.25531811
UKR4422884407,Shelestivka,Mykilska,Milovskyi,Luhanska,85,village,40.0233865,49.57551949
UKR4420987204,Khomenkove Druhe,Pavlivska,Bilokurakynskyi,Luhanska,15,village,38.8191475,49.65071111
UKR4423684402,Veselohorivka,Chervonopraporska,Perevalskyi,Luhanska,31,village,38.4583461,48.47321412
UKR4420985504,Khomenkove Pershe,Bilokurakynska,Bilokurakynskyi,Luhanska,249,village,38.68562675,49.664238
UKR4422884406,Khomynske,Mykilska,Milovskyi,Luhanska,83,village,40.06383,49.54488634
UKR4424081002,Khomivka,Honcharivska,Svativskyi,Luhanska,655,village,38.14923844,49.50399182
UKR4421486607,Khoroshylove,Parkhomenkivska,Sorokynskyi,Luhanska,31,village,39.73216362,48.56463952
UKR4412347300,Tatsyne,Mykhailivska,Rovenkivska,Luhanska,269,urban type village,39.21208888,48.06627015
UKR4411645400,Hrushove,Sofiivska,Krasnolutska,Luhanska,882,urban type village,38.809467,48.2461817
UKR4411647000,Fedorivka,Petrovska,Krasnolutska,Luhanska,412,urban type village,38.85211091,48.31735349
UKR4411445900,Krasnodarskyi,Izvarynska,Krasnodonska,Luhanska,336,urban type village,39.97066162,48.29656894
UKR4412746600,Pavlivka,Volodarska,Sverdlovska,Luhanska,1050,urban type village,39.54178942,48.13031338
UKR4423180705,Tsarivka,Bakhmutivska,Novoaidarskyi,Luhanska,378,village,39.05908534,48.88631496
UKR4425485508,Tsarivka,Rozpasiivska,Troitskyi,Luhanska,174,village,38.441447,49.83546902
UKR4425483209,Solontsi,Novoznamianska,Troitskyi,Luhanska,259,village,38.14724588,49.9037751
UKR4423388206,Sosnivka,Taniushivska,Novopskovskyi,Luhanska,276,village,38.95824075,49.76411034
UKR4424084504,Sofiivka,Oborotnivska,Svativskyi,Luhanska,576,village,38.032575,49.62739143
UKR4424885003,Staryi Aidar,Peredilska,Stanychno-Luhanskyi,Luhanska,283,village,39.17198,48.7225627
UKR4411645703,Komendantske,Zaporizka,Krasnolutska,Luhanska,129,village,38.67583647,48.2605707
UKR4411645701,Zherebiache,Zaporizka,Krasnolutska,Luhanska,34,village,38.78140856,48.28155603
UKR4421680702,Prohres,Bulhakivska,Kreminskyi,Luhanska,44,village,38.52310339,49.19043091
UKR4425181002,Krynychky,Kalmykivska,Starobilskyi,Luhanska,78,village,38.708988,49.29292953
UKR4422881103,Krynychne,Velykotska,Milovskyi,Luhanska,57,village,40.0950225,49.30382402
UKR4420356202,Zakhidne,Malomykolaivska,Antratsytivskyi,Luhanska,112,village,39.02065825,48.28748288
UKR4422282203,Zakhidne,Illiriiska,Lutuhynskyi,Luhanska,134,village,39.05085413,48.39974061
UKR4425184805,Zakhidne,Sadkivska,Starobilskyi,Luhanska,100,village,39.2824404,49.30063033
UKR4422285507,Piatyhorivka,Pershozvanivska,Lutuhynskyi,Luhanska,134,village,39.38845525,48.34781782
UKR4420681102,Zelekivka,Baranykivska,Bilovodskyi,Luhanska,798,village,39.845743,49.19563038
UKR4420383302,Zelenyi Hai,Krasnolutska,Antratsytivskyi,Luhanska,60,village,38.95666775,48.18763307
UKR4420955701,Oleksapil,Lozno-Oleksandrivska,Bilokurakynskyi,Luhanska,223,village,38.74889575,49.84881638
UKR4422855103,Oleksiivka,Milovska,Milovskyi,Luhanska,32,village,40.05917073,49.42889484
UKR4420986904,Tsiluikove,Bilokurakynska,Bilokurakynskyi,Luhanska,402,village,38.84005306,49.46708618
UKR4420988009,Chabanove,Tymoshynska,Bilokurakynskyi,Luhanska,74,village,38.69219125,49.72600324
UKR4424084004,Chepyhivka,Mistkivska,Svativskyi,Luhanska,317,village,38.58989386,49.37029669
UKR4420387702,Zelenodilske,Chervonopolianska,Antratsytivskyi,Luhanska,226,village,39.2083645,48.2120257
UKR4424286604,Zelenopillia,Novoborovytska,Dovzhanskyi,Luhanska,147,village,39.48498898,47.91925381
UKR4424583902,Zemliane,Metalistska,Slovianoserbskyi,Luhanska,16,village,39.21420912,48.62751215
UKR4424287703,Zymivnyky,Provalska,Dovzhanskyi,Luhanska,133,village,39.8164894,48.09973732
UKR4423382803,Lytvynove,Kozlivska,Novopskovskyi,Luhanska,50,village,39.20141597,49.85021747
UKR4424886505,Oleksandrivka,Chuhynska,Stanychno-Luhanskyi,Luhanska,236,village,39.73950222,48.97780447
UKR4420987702,Kartamysheve,Prostorivska,Bilokurakynskyi,Luhanska,5,village,38.52180428,49.6393088
UKR4420386603,Kartushyne,Rebrykivska,Antratsytivskyi,Luhanska,951,village,39.25305027,48.18474496
UKR4422584404,Kaskivka,Krasnopilska,Markivskyi,Luhanska,119,village,39.5725215,49.67194747
UKR4421456204,Katerynivka,Novosvitlivska,Sorokynskyi,Luhanska,79,village,39.52713695,48.45972786
UKR4421481104,Mykyshivka,Verkhnoharasymivska,Sorokynskyi,Luhanska,91,village,39.95087723,48.23527666
UKR4421681002,Zatyshne,Varvarivska,Kreminskyi,Luhanska,97,village,38.403245,49.11828492
UKR4420686604,Lymarivka,Kononivska,Bilovodskyi,Luhanska,342,village,39.59569589,49.32267834
UKR4420988002,Kupliuvate,Tymoshynska,Bilokurakynskyi,Luhanska,149,village,38.77619175,49.7257914
UKR4424285502,Kuriache,Medvezhanska,Dovzhanskyi,Luhanska,214,village,39.605318,48.17353394
UKR4422581102,Kuriachivka,Bondarivska,Markivskyi,Luhanska,627,village,39.61263913,49.38423361
UKR4423856906,Oleksandropillia,Komyshuvaska,Popasnianskyi,Luhanska,359,village,38.36801867,48.67269803
UKR4424285503,Mykolaivka,Medvezhanska,Dovzhanskyi,Luhanska,53,village,39.46746956,48.16378782
UKR4420685504,Parneve,Yevsuzka,Bilovodskyi,Luhanska,419,village,39.40447001,49.20637174
UKR4423683302,Kamianka,Petrivska,Perevalskyi,Luhanska,248,village,38.76949237,48.52837115
UKR4421683202,Novoliubivka,Nevska,Kreminskyi,Luhanska,99,village,37.95282175,49.15002074
UKR4422587702,Lymarivka,Prosianska,Markivskyi,Luhanska,134,village,39.7274988,49.59272139
UKR4421480804,Lypove,Biloskeliuvatska,Sorokynskyi,Luhanska,105,village,39.717596,48.40702755
UKR4423655502,Malokostiantynivka,Buhaivska,Perevalskyi,Luhanska,298,village,38.9082695,48.44303654
UKR4425487003,Malooleksandrivka,Tymonivska,Troitskyi,Luhanska,435,village,38.46924975,49.70535396
UKR4411447101,Zakhidnyi,Uralo-Kavkazka,Krasnodonska,Luhanska,395,village,39.80938177,48.29998574
UKR4412746002,Prokhladne,Komsomolska,Sverdlovska,Luhanska,332,village,39.68839203,48.1449578
UKR4424281102,Ananivka,Oleksandrivska,Dovzhanskyi,Luhanska,225,village,39.71979293,48.06175118
UKR4412745702,Khmelnytskyi,Kalininska,Sverdlovska,Luhanska,618,village,39.64997561,47.97614738
UKR4412346001,Korobkyne,Rovenkivska,Rovenkivska,Luhanska,69,village,39.40585524,48.1365875
UKR4412346003,Pokrovka,Klenivska,Rovenkivska,Luhanska,98,village,39.49724576,48.11308243
UKR4422284405,Novobulakhivka,Orikhivska,Lutuhynskyi,Luhanska,155,village,39.084521,48.29732385
UKR4422583303,Lypove,Kabychivska,Markivskyi,Luhanska,14,village,39.78692725,49.56084111
UKR4421456206,Lyse,Novosvitlivska,Sorokynskyi,Luhanska,458,village,39.58912425,48.47464962
UKR4423682203,Novoselivka,Maloivanivska,Perevalskyi,Luhanska,119,village,38.69639699,48.38841663
UKR4424582206,Novoselivka,Zhovtenska,Slovianoserbskyi,Luhanska,36,village,39.10355835,48.59184362
UKR4422886605,Novomykilske,Striltsivska,Milovskyi,Luhanska,465,village,39.8462205,49.33243834
UKR4423180502,Mykhailiuky,Oleksiivska,Novoaidarskyi,Luhanska,458,village,39.30289202,48.98748938
UKR4425180302,Petrivske,Veselivska,Starobilskyi,Luhanska,258,village,39.1473785,49.33342759
UKR4424884502,Verkhnia Vilkhova,Vilkhivska,Stanychno-Luhanskyi,Luhanska,464,village,39.544975,48.75211291
UKR4422281302,Verkhnia Orikhivka,Volnukhynska,Lutuhynskyi,Luhanska,135,village,39.34266875,48.35787932
UKR4424880502,Bolotene,Valuiska,Stanychno-Luhanskyi,Luhanska,87,village,39.58622675,48.60674074
UKR4421480803,Druzhne,Biloskeliuvatska,Sorokynskyi,Luhanska,429,village,39.75838164,48.39398259
UKR4421456001,Dubivka,Novooleksandrivska,Sorokynskyi,Luhanska,26,village,39.60876427,48.20704919
UKR4423180702,Dubove,Bakhmutivska,Novoaidarskyi,Luhanska,68,village,38.94895065,48.87747281
UKR4423857502,Loskutivka,Myrnodolynska,Popasnianskyi,Luhanska,855,village,38.410115,48.80449664
UKR4423180704,Mykhailivka,Bakhmutivska,Novoaidarskyi,Luhanska,150,village,39.04975625,48.9250804
UKR4424886002,Mykhailivka,Sotenska,Stanychno-Luhanskyi,Luhanska,267,village,39.2686595,48.87221857
UKR4421681302,Klymivka,Holubivska,Kreminskyi,Luhanska,442,village,38.442731,49.25239443
UKR4425488004,Klynuvatka,Yamenska,Troitskyi,Luhanska,8,village,38.253444,49.80463746
UKR4425487004,Mykhailivka,Tymonivska,Troitskyi,Luhanska,50,village,38.43906625,49.703452
UKR4420381103,Yehorivka,Bobrykivska,Antratsytivskyi,Luhanska,250,village,39.19601366,47.98015466
UKR4410545200,Hannivka,Yuzhno-Lomuvatska,Briankivska,Luhanska,266,urban type village,38.54787325,48.48298984
UKR4424085503,Lahidne,Petrivska,Svativskyi,Luhanska,262,village,38.33945714,49.42533431
UKR4424555401,Kryvorizhzhia,Lozivska,Slovianoserbskyi,Luhanska,198,village,38.84158028,48.55068119
UKR4421610102,Kuzmyne,Kreminska,Kreminskyi,Luhanska,104,village,38.145365,49.00522058
UKR4420383304,Kurhan,Krasnolutska,Antratsytivskyi,Luhanska,93,village,38.9872695,48.17795785
UKR4423857201,Lysychanskyi,Maloriazantsivska,Popasnianskyi,Luhanska,714,village,38.36153357,48.92040093
UKR4420381104,Klunykove,Bobrykivska,Antratsytivskyi,Luhanska,143,village,39.32334061,47.88986041
UKR4423188503,Kovpaky,Shtormivska,Novoaidarskyi,Luhanska,7,village,39.017884,49.0919231
UKR4425487506,Kozaryk,Topolivska,Troitskyi,Luhanska,156,village,38.274332,49.84406576
UKR4422884402,Blahodatne,Mykilska,Milovskyi,Luhanska,58,village,40.05932122,49.5899091
UKR4424287702,Bobrykivka,Provalska,Dovzhanskyi,Luhanska,379,village,39.7213575,48.13220723
UKR4425484502,Bohorodytske,Pokrovska,Troitskyi,Luhanska,22,village,38.1207704,49.72459586
UKR4422283302,Bokove,Kamianska,Lutuhynskyi,Luhanska,32,village,39.42803025,48.23272606
UKR4420982302,Hrytsaivka,Bilokurakynska,Bilokurakynskyi,Luhanska,138,village,38.6075605,49.43746239
UKR4425484503,Davydivka,Pokrovska,Troitskyi,Luhanska,12,village,38.1878305,49.79634653
UKR4424286603,Darivka,Novoborovytska,Dovzhanskyi,Luhanska,136,village,39.426556,47.9787898
UKR4422281307,Lisne,Volnukhynska,Lutuhynskyi,Luhanska,378,village,39.21283034,48.35354819
UKR4422883603,Kyrnosove,Musiivska,Milovskyi,Luhanska,18,village,39.9674175,49.21718607
UKR4420981002,Klymivka,Bilokurakynska,Bilokurakynskyi,Luhanska,1,village,38.93539838,49.6449921
UKR4425181503,Berezove,Karaiashnytska,Starobilskyi,Luhanska,20,village,39.1440649,49.39755986
UKR4423857501,Bila Hora,Myrnodolynska,Popasnianskyi,Luhanska,290,village,38.5126295,48.83918935
UKR4421487702,Bilenke,Velykosukhodilska,Sorokynskyi,Luhanska,166,village,39.89767753,48.35381637
UKR4423656703,Utkyne,Seleznivska,Perevalskyi,Luhanska,213,village,38.790321,48.32248673
UKR4424284405,Utkyne,Matviivska,Dovzhanskyi,Luhanska,97,village,39.59674905,48.03994793
UKR4422282206,Ushakivka,Illiriiska,Lutuhynskyi,Luhanska,220,village,39.02882425,48.39839889
UKR4422586606,Fartukivka,Lisnopolianska,Markivskyi,Luhanska,115,village,39.455729,49.54855568
UKR4425485507,Fedosiivka,Rozpasiivska,Troitskyi,Luhanska,18,village,38.440198,49.86898051
UKR4425183509,Fedchyne,Malokhatska,Starobilskyi,Luhanska,126,village,38.7724217,49.107682
UKR4423384706,Khvorostiane,Novopskovska,Novopskovskyi,Luhanska,43,village,39.05554,49.51535808
UKR4421610104,Dibrova,Kreminska,Kreminskyi,Luhanska,338,village,38.10699438,48.99720178
UKR4422585502,Sychivka,Kryzka,Markivskyi,Luhanska,321,village,39.59054755,49.43989901
UKR4422586604,Skorodna,Lisnopolianska,Markivskyi,Luhanska,192,village,39.48879646,49.49289005
UKR4425483203,Kashkarne,Novoznamianska,Troitskyi,Luhanska,58,village,38.110505,49.85959264
UKR4424885303,Blahovishchenka,Talivska,Stanychno-Luhanskyi,Luhanska,361,village,40.02046325,48.90162972
UKR4425182002,Balakyrivka,Lymanska,Starobilskyi,Luhanska,44,village,38.9230916,49.3480498
UKR4425480502,Baranycheve,Arapivska,Troitskyi,Luhanska,16,village,38.11930532,49.7489026
UKR4421482202,Batyr,Verkhnoshevyrivska,Sorokynskyi,Luhanska,65,village,39.700589,48.17079703
UKR4412391002,Hrybuvakha,Blahivska,Rovenkivska,Luhanska,385,village,39.328301,47.98165042
UKR4424584002,Novohryhorivka,Stepivska,Slovianoserbskyi,Luhanska,42,village,38.89204285,48.64111409
UKR4412391003,Novodarivka,Blahivska,Rovenkivska,Luhanska,193,village,39.3795035,47.96496181
UKR4424555904,Novodachne,Rodakivska,Slovianoserbskyi,Luhanska,99,village,39.01192838,48.58977581
UKR4421485502,Andriivka,Novohannivska,Sorokynskyi,Luhanska,13,village,39.4938009,48.35412033
UKR4424087002,Andriivka,Rudivska,Svativskyi,Luhanska,87,village,38.3801685,49.41723803
UKR4425487502,Anoshkyne,Topolivska,Troitskyi,Luhanska,343,village,38.19253546,49.83823102
UKR4423684406,Polove,Chervonopraporska,Perevalskyi,Luhanska,22,village,38.43630483,48.44094333
UKR4424084002,Barykyne,Mistkivska,Svativskyi,Luhanska,120,village,38.39605278,49.29125479
UKR4423382002,Lysohorivka,Zakotnenska,Novopskovskyi,Luhanska,421,village,38.94021615,49.43742857
UKR4425182004,Proizhdzhe,Lymanska,Starobilskyi,Luhanska,1046,village,38.9782215,49.39078755
UKR4423385902,Bulavynivka,Piskivska,Novopskovskyi,Luhanska,856,village,38.97128532,49.41728488
UKR4412345700,Hirnyk,Mykhailivska,Rovenkivska,Luhanska,795,urban type village,39.19206177,48.06738547
UKR4420689203,Uzlissia,Pluhatarska,Bilovodskyi,Luhanska,68,village,39.784371,49.17582939
UKR4412391005,Ulianivka,Blahivska,Rovenkivska,Luhanska,246,village,39.3766355,48.00919471
UKR4423857505,Ustynivka,Myrnodolynska,Popasnianskyi,Luhanska,121,village,38.56519927,48.82292801
UKR4420689202,Novospasivka,Pluhatarska,Bilovodskyi,Luhanska,145,village,39.78647312,49.26503024
UKR4422281309,Novofedorivka,Volnukhynska,Lutuhynskyi,Luhanska,231,village,39.30853292,48.35563991
UKR4424581112,Tsvitni Pisky,Veselohirska,Slovianoserbskyi,Luhanska,84,village,39.27546825,48.66496932
UKR4424583913,Shyshkove,Metalistska,Slovianoserbskyi,Luhanska,267,village,39.22680725,48.64185526
UKR4420684403,Horodnie,Danylivska,Bilovodskyi,Luhanska,236,village,39.59012457,49.16331842
UKR4424086506,Serhiivka,Raihorodska,Svativskyi,Luhanska,20,village,37.96159825,49.36116369
UKR4424883504,Serednoteple,Nyzhnoteplivska,Stanychno-Luhanskyi,Luhanska,0,village,39.36385405,48.8090612
UKR4424880505,Syze,Valuiska,Stanychno-Luhanskyi,Luhanska,14,village,39.6303795,48.60077495
UKR4423388205,Synelnykove,Taniushivska,Novopskovskyi,Luhanska,42,village,38.79338456,49.72558455
UKR4425482002,Syrotyne,Demyno-oleksandrivska,Troitskyi,Luhanska,558,village,38.2918,50.05044126
UKR4424884003,Lobacheve,Mykolaivska,Stanychno-Luhanskyi,Luhanska,320,village,39.499889,48.5558868
UKR4412945300,Voronove,Syrotynska,Sievierodonetska,Luhanska,853,urban type village,38.5718098,48.89761739
UKR4410545900,Hlybokyi,Briankivska,Briankivska,Luhanska,242,urban type village,38.58708941,48.47502712
UKR4411045703,Tavrychanske,Chervonohvardiiska,Kirovska,Luhanska,203,village,38.69314954,48.62924579
UKR4412945201,Bobrove,Borivska,Sievierodonetska,Luhanska,255,village,38.64360754,48.81086269
UKR4420985503,Rudove,Bilokurakynska,Bilokurakynskyi,Luhanska,48,village,38.628696,49.62689235
UKR4424582208,Sabivka,Zhovtenska,Slovianoserbskyi,Luhanska,1129,village,39.14254725,48.58078988
UKR4425183505,Orlivka,Malokhatska,Starobilskyi,Luhanska,71,village,38.727868,49.08409031
UKR4420988006,Osykove,Tymoshynska,Bilokurakynskyi,Luhanska,61,village,38.63700485,49.74763964
UKR4412945203,Oskolonivka,Borivska,Sievierodonetska,Luhanska,23,village,38.6599164,48.8525809
UKR4424082005,Dzherelne,Kolomyichyska,Svativskyi,Luhanska,138,village,37.951681,49.41283478
UKR4424055401,Kulykivka,Nyzhnoduvanska,Svativskyi,Luhanska,2,village,38.19369649,49.67420765
UKR4425485007,Luhove,Pryvilska,Troitskyi,Luhanska,82,village,38.56657625,49.87471751
UKR4424286605,Liubyme,Novoborovytska,Dovzhanskyi,Luhanska,241,village,39.463686,47.87519623
UKR4420981003,Liashkivka,Bilokurakynska,Bilokurakynskyi,Luhanska,76,village,38.8938163,49.68669362
UKR4412990005,Synetskyi,Sievierodonetska,Sievierodonetska,Luhanska,243,village,38.40769819,48.94901181
UKR4412990003,Pavlohrad,Sievierodonetska,Sievierodonetska,Luhanska,181,village,38.45213373,48.92519965
UKR4412945600,Metolkine,Syrotynska,Sievierodonetska,Luhanska,741,urban type village,38.55362895,48.92942906
UKR4423188506,Trudove,Shtormivska,Novoaidarskyi,Luhanska,54,village,39.0186866,49.06841063
UKR4425484004,Trudrodytelske,Vivcharivska,Troitskyi,Luhanska,33,village,38.60983955,49.85336841
UKR4425187002,Senkove,Shpotynska,Starobilskyi,Luhanska,75,village,39.25228273,49.14966567
UKR4422883306,Shelestivka,Morozivska,Milovskyi,Luhanska,331,village,39.91854075,49.4971421
UKR4410160303,Teplychne,Oleksandrivska,Luhanska,Luhanska,1574,village,39.2286232,48.58602498
UKR4420688803,Ternove,Novooleksandrivska,Bilovodskyi,Luhanska,120,village,39.41993568,49.08679571
UKR4421489309,Ternove,Khriashchuvatenska,Sorokynskyi,Luhanska,69,village,39.41129139,48.45311205
UKR4425187003,Tetske,Shpotynska,Starobilskyi,Luhanska,166,village,39.19160188,49.13712877
UKR4422587703,Rozsokhuvate,Prosianska,Markivskyi,Luhanska,383,village,39.63498063,49.5451642
UKR4420981008,Romanivka,Bilokurakynska,Bilokurakynskyi,Luhanska,153,village,38.934001,49.66990131
UKR4422582202,Rudivka,Heraskivska,Markivskyi,Luhanska,140,village,39.577754,49.63174423
UKR4425185502,Novoselivka,Tytarivska,Starobilskyi,Luhanska,459,village,38.88699546,49.25756622
UKR4425488003,Karaichne,Yamenska,Troitskyi,Luhanska,154,village,38.285374,49.80031764
UKR4422281304,Marivka,Volnukhynska,Lutuhynskyi,Luhanska,118,village,39.36091293,48.33775591
UKR4424081502,Karmazynivka,Kovalivska,Svativskyi,Luhanska,247,village,38.022961,49.31053093
UKR4424880504,Makarove,Valuiska,Stanychno-Luhanskyi,Luhanska,1786,village,39.51651544,48.67863319
UKR4423384703,Makartetyne,Novopskovska,Novopskovskyi,Luhanska,388,village,38.92942875,49.57872556
UKR4422283303,Makedonivka,Kamianska,Lutuhynskyi,Luhanska,599,village,39.2953643,48.23352766
UKR4424055403,Oleksandrivka,Nyzhnoduvanska,Svativskyi,Luhanska,18,village,38.1798832,49.6402823
UKR4422886602,Kalmykivka,Striltsivska,Milovskyi,Luhanska,587,village,39.85771825,49.27038454
UKR4425487002,Krasnohryhorivka,Tymonivska,Troitskyi,Luhanska,53,village,38.4173816,49.67814898
UKR4420688903,Kreidiane,Novolymarivska,Bilovodskyi,Luhanska,189,village,39.66198,49.29860469
UKR4422588806,Kreidiane,Sychanska,Markivskyi,Luhanska,139,village,39.32758705,49.45308672
UKR4423855303,Shypylivka,Bilohorivska,Popasnianskyi,Luhanska,746,village,38.2734689,48.96764076
UKR4422284406,Shovkova Protoka,Orikhivska,Lutuhynskyi,Luhanska,361,village,39.25586617,48.30306091
UKR4420983403,Shovkunivka,Bilokurakynska,Bilokurakynskyi,Luhanska,319,village,38.57063234,49.54256268
UKR4412990001,Lisna Dacha,Sievierodonetska,Sievierodonetska,Luhanska,23,village,38.4903245,48.92251096
UKR4424585511,Yasnodolsk,Khoroshenska,Slovianoserbskyi,Luhanska,288,village,38.76961023,48.58493159
UKR4423655300,Bairachky,Zorynska,Perevalskyi,Luhanska,1065,urban type village,38.60035508,48.39116872
UKR4411670903,Verhulivske,Petrovska,Krasnolutska,Luhanska,110,village,38.8284801,48.32270868
UKR4423855302,Zolotarivka,Bilohorivska,Popasnianskyi,Luhanska,631,village,38.27332549,48.87736665
UKR4424886504,Zolotarivka,Chuhynska,Stanychno-Luhanskyi,Luhanska,128,village,39.79161245,48.90641616
UKR4422883302,Zorynivka,Morozivska,Milovskyi,Luhanska,479,village,40.0222145,49.47144376
UKR4421483003,Ivanivka,Davydo-Mykilska,Sorokynskyi,Luhanska,211,village,39.75705325,48.50438115
UKR4424084003,Ivanivka,Mistkivska,Svativskyi,Luhanska,15,village,38.356018,49.31400848
UKR4420981503,Lubianka,Bilokurakynska,Bilokurakynskyi,Luhanska,498,village,38.7660885,49.4742064
UKR4421655401,Zalyman,Krasnorichenska,Kreminskyi,Luhanska,466,village,38.17767375,49.24278385
UKR4423382802,Zalisne,Kozlivska,Novopskovskyi,Luhanska,58,village,39.1307994,49.84814439
UKR4424555902,Zamostia,Rodakivska,Slovianoserbskyi,Luhanska,181,village,39.0694718,48.57195005
UKR4424082503,Storozhivka,Kuzemivska,Svativskyi,Luhanska,51,village,38.04872241,49.48888161
UKR4424885503,Krepy,Teplivska,Stanychno-Luhanskyi,Luhanska,247,village,39.505361,48.93147505
UKR4424082504,Kryvoshyivka,Kuzemivska,Svativskyi,Luhanska,209,village,37.99988905,49.49981991
UKR4425186502,Zaporizke,Chmyrivska,Starobilskyi,Luhanska,386,village,38.96121499,49.31386062
UKR4422885504,Zarichne,Novostriltsivska,Milovskyi,Luhanska,179,village,39.95334125,49.3373046
UKR4424581404,Zarichne,Vesnianenska,Slovianoserbskyi,Luhanska,86,village,38.73262569,48.61777656
UKR4425180604,Orikhove,Chmyrivska,Starobilskyi,Luhanska,239,village,39.17196274,49.23777958
UKR4411446201,Svitlychne,Krasnodonska,Krasnodonska,Luhanska,153,village,39.57134036,48.28465874
UKR4425481506,Poltavske,Voievodska,Troitskyi,Luhanska,106,village,38.498574,49.95410798
UKR4423185602,Popasne,Novookhtyrska,Novoaidarskyi,Luhanska,62,village,38.84560625,49.00194814
UKR4420985502,Popivka,Bilokurakynska,Bilokurakynskyi,Luhanska,342,village,38.582574,49.61090978
UKR4424081507,Popivka,Kovalivska,Svativskyi,Luhanska,13,village,38.07462903,49.36001414
UKR4420986902,Kalynivske,Bilokurakynska,Bilokurakynskyi,Luhanska,54,village,38.8313485,49.38317697
UKR4425481002,Dzherelne,Bahachanska,Troitskyi,Luhanska,48,village,38.40150408,49.94844909
UKR4423684404,Novyi,Chervonopraporska,Perevalskyi,Luhanska,234,village,38.59431014,48.49956492
UKR4425185003,Yehorivka,Svitlivska,Starobilskyi,Luhanska,101,village,38.6349332,49.40256627
UKR4420356201,Yelyzavetivka,Malomykolaivska,Antratsytivskyi,Luhanska,100,village,38.9691485,48.35718709
UKR4423856201,Mykolaivka,Vrubivska,Popasnianskyi,Luhanska,403,village,38.33389025,48.77138924
UKR4422256802,Myrne,Uspenska,Lutuhynskyi,Luhanska,5,village,39.08813665,48.36061299
UKR4423881103,Molodizhne,Berezivska,Popasnianskyi,Luhanska,367,village,38.4760514,48.64310818
UKR4423856905,Nyrkove,Komyshuvaska,Popasnianskyi,Luhanska,362,village,38.31181156,48.73921269
UKR4422588804,Horodyshche,Sychanska,Markivskyi,Luhanska,130,village,39.25103053,49.43006893
UKR4424883502,Artema,Nyzhnoteplivska,Stanychno-Luhanskyi,Luhanska,734,village,39.30735443,48.78782161
UKR4424087803,Miasozharivka,Stelmakhivska,Svativskyi,Luhanska,37,village,37.9062625,49.44041472
UKR4424283302,Astakhove,Darino-Yermakivska,Dovzhanskyi,Luhanska,847,village,39.61389996,47.85931015
UKR4425482502,Babycheve,Lantrativska,Troitskyi,Luhanska,721,village,38.22454575,49.94265908
UKR4424010101,Dachne,Svativska,Svativskyi,Luhanska,10,village,38.09466625,49.39255775
UKR4420382202,Leonove,Diakivska,Antratsytivskyi,Luhanska,137,village,39.140824,47.84936877
UKR4424581409,Chervonyi Lyman,Vesnianenska,Slovianoserbskyi,Luhanska,83,village,38.74461336,48.62179744
UKR4424287705,Cheremshyne,Provalska,Dovzhanskyi,Luhanska,182,village,39.85287365,48.16958348
UKR4423186205,Chystopillia,Pobiedivska,Novoaidarskyi,Luhanska,89,village,39.11169402,48.97762594
UKR4425182005,Prokazyne,Lymanska,Starobilskyi,Luhanska,260,village,38.90438763,49.32180794
UKR4424085504,Promin,Petrivska,Svativskyi,Luhanska,20,village,38.33737437,49.34200104
UKR4423188005,Purdivka,Chabanivska,Novoaidarskyi,Luhanska,83,village,38.563149,48.98087564
UKR4420987203,Statyvchyne,Pavlivska,Bilokurakynskyi,Luhanska,156,village,38.81307475,49.59063515
UKR4412345400,Velykokamianka,Klenivska,Rovenkivska,Luhanska,1148,urban type village,39.43515614,48.14031473
UKR4423684407,Stepanivka,Chervonopraporska,Perevalskyi,Luhanska,13,village,38.49464855,48.45129711
UKR4423382502,Stepne,Kamianska,Novopskovskyi,Luhanska,133,village,39.34162375,49.68423405
UKR4423185603,Stepnyi Yar,Novookhtyrska,Novoaidarskyi,Luhanska,149,village,38.85871586,48.97734881
UKR4420688802,Stepove,Novooleksandrivska,Bilovodskyi,Luhanska,340,village,39.38464497,49.12513146
